544,挺好价格便宜质量好
545,薇娅直播间买的便宜好物质量不错
546,感觉不错感谢薇娅哈哈哈
547,裤子很厚实纯棉的质量相当的好满意
548,挺厚实的直播间买的还算实惠
549,挺好的裤子
550,裤子舒服
551,很好的裤子
552,质量很好但是没想到是很厚
553,做工很好很厚实满意满意
554,薇娅推荐好看便宜
555,很舒服长度也刚好赞
556,买的有点大了质量很棒决定不换了直接送人然后再买
557,裤子很好看直播抢到很划算
558,质量厚实可以
559,厚实有弹性非常好
560,质量不错款式新颖有一定的厚度
561,厚质量很好很满意的一次购物
562,号有点大很肥建议拍小一点
563,厚度很好长度刚刚好质量不错
564,挺好价格便宜质量好
565,薇娅直播间买的便宜好物质量不错
566,感觉不错感谢薇娅哈哈哈
567,裤子很厚实纯棉的质量相当的好满意
568,裤子质量特别好真是物超所值呢
569,质量很好也很厚
570,裤子挺好的喜欢
571,非常好厚实有档次
572,裤子质量挺好的满意
573,裤裤质量不错很厚实适合初中生
574,面料柔软舒适是纯棉
575,裤子很厚实图案很可爱直播间买的超级划算
576,裤子挺厚实的还不错性价比又高
577,价格优惠款式面料都不错
578,赞非常棒
579,发货慢等的着急裤子很喜欢很喜欢后悔没多拍
580,给男朋友买的喜欢
581,料子很厚实裤脚蓝精灵的设计图案画龙点睛
582,款式不好看质量不错
583,质量很好大小合适
584,面料舒服的而且好看
585,很好看要买大一码质量不错
586,几十块买的很厚实微娅手速节抢的感觉超值
587,裤子质量很好哦很喜欢图案设计的不错
588,裤子质量特别好真是物超所值呢
589,质量很好也很厚
590,裤子挺好的喜欢
591,非常好厚实有档次
592,裤子质量挺好的满意
593,裤裤质量不错很厚实适合初中生
594,面料柔软舒适是纯棉
595,裤子很厚实图案很可爱直播间买的超级划算
596,裤子挺厚实的还不错性价比又高
597,价格优惠款式面料都不错
598,赞非常棒
599,发货慢等的着急裤子很喜欢很喜欢后悔没多拍
600,给男朋友买的喜欢
601,料子很厚实裤脚蓝精灵的设计图案画龙点睛
602,款式不好看质量不错
603,质量很好大小合适
604,面料舒服的而且好看
605,很好看要买大一码质量不错
606,几十块买的很厚实微娅手速节抢的感觉超值
607,裤子质量很好哦很喜欢图案设计的不错
608,料子很厚实非常好的一次购物
609,裤子厚实质量很好收到货很惊喜
610,质量不错物流速度发货很快好评
611,胖的人穿不好看
612,蓝精灵太可爱了颜色很正非常满意好评
613,直播抢的很划算舒服
614,质量很好厚实值得购买
615,还好就是太肥大了
616,很厚实有点显胖
617,直播间买的挺舒服的
618,薇娅直播间买宝贝超值面料厚实口袋挺深关键好看五星星好评
619,孩子很喜欢质量还不错
620,质量好穿着也舒服女孩子穿也好看客服小叶也很贴心
621,海运着来
622,裤子质量不错物美价廉
623,裤子质量很好真心不错
624,包装非常好很严实值这个价格
625,这也太好看了
626,薇娅直播间手速节抢的太划算了裤子够重够暖里面是毛圈的冬天穿够厚给个大小合适
627,尺码比较偏大和预期差不多
628,很好质量很好好看
629,料子很厚实非常好的一次购物
630,裤子厚实质量很好收到货很惊喜
631,质量不错物流速度发货很快好评
632,胖的人穿不好看
633,蓝精灵太可爱了颜色很正非常满意好评
634,直播抢的很划算舒服
635,质量很好厚实值得购买
636,还好就是太肥大了
637,很厚实有点显胖
638,直播间买的挺舒服的
639,薇娅直播间买宝贝超值面料厚实口袋挺深关键好看五星星好评
640,孩子很喜欢质量还不错
641,质量好穿着也舒服女孩子穿也好看客服小叶也很贴心
642,海运着来
643,裤子质量不错物美价廉
644,裤子质量很好真心不错
645,包装非常好很严实值这个价格
646,这也太好看了
647,薇娅直播间手速节抢的太划算了裤子够重够暖里面是毛圈的冬天穿够厚给个大小合适
648,尺码比较偏大和预期差不多
649,很好质量很好好看
650,
651,好看质量也好
652,非常好物有所值
653,这个裤子质量很好喜欢薇娅推荐的好评
654,挺厚实的性价比蛮高口袋内衬不是很喜欢很薄整体来说超值
655,这个穿了几次感觉挺舒服棉质的不错
656,薇娅直播间推荐的质量真的很好
657,厚实挺好的
658,厚实舒服
659,码太大给老娘穿了她很满意就是发货巨慢快递都不送货
660,薇娅直播间手速节69抢的感觉超值
661,柔软舒适加厚保暖裤子长度在脚踝以上能否做长一点
662,加厚保暖质感好
663,裤子很厚实大小合适满意
664,裤子挺好的直播间价格很实惠
665,衣服很厚实而且上身效果很好喜欢
666,码到手穿着挺好看的
667,裤子质量很好有一定厚度但是裤子腰部太宽松很显胯宽
668,这个价格在薇娅直播间买的也算是划算了
669,有点点显胖
670,超喜欢这款裤子可惜买大了
671,料子很厚实非常好的一次购物
672,裤子厚实质量很好收到货很惊喜
673,质量不错物流速度发货很快好评
674,胖的人穿不好看
675,蓝精灵太可爱了颜色很正非常满意好评
676,直播抢的很划算舒服
677,质量很好厚实值得购买
678,还好就是太肥大了
679,很厚实有点显胖
680,直播间买的挺舒服的
681,薇娅直播间买宝贝超值面料厚实口袋挺深关键好看五星星好评
682,孩子很喜欢质量还不错
683,质量好穿着也舒服女孩子穿也好看客服小叶也很贴心
684,海运着来
685,裤子质量不错物美价廉
686,裤子质量很好真心不错
687,包装非常好很严实值这个价格
688,这也太好看了
689,薇娅直播间手速节抢的太划算了裤子够重够暖里面是毛圈的冬天穿够厚给个大小合适
690,尺码比较偏大和预期差不多
691,很好质量很好好看
692,厚实价格优惠
693,在他家买的第二次衣服了非常不错
694,质量还可以蓝精灵真可爱
695,很厚实适合冬天这个价格也很划算
696,活动优惠
697,买大了想换号但是没货了有合适的联系我
698,手速节抢的很快就到了不错很喜欢快递真的是超快超快很便宜质量还行还没洗不知道退不褪色买给弟弟那个小胖胖的其二太过分是撒自助餐来啦哭唧唧哦哦男女冲冲冲某突然发长妈你不吃饭反推可能吧
699,质量非常好价格实惠非常喜欢
700,裤子很好舒适宽松
701,质量挺好的秒杀到的
702,价格挺便宜的裤子挺厚适合冬天穿就是裤腿稍微有点肥
703,还可以有点偏大
704,质量挺好的性价比高
705,质量不错值得购买
706,手速节抢到的超划算质量也很好
707,不错很厚实
708,超级可爱喜欢
709,版型不好一分钱一分货
710,质量挺好的就是拍大了
711,裤子超级好很喜欢发货也快真不错
712,
713,好看质量也好
714,非常好物有所值
715,这个裤子质量很好喜欢薇娅推荐的好评
716,挺厚实的性价比蛮高口袋内衬不是很喜欢很薄整体来说超值
717,这个穿了几次感觉挺舒服棉质的不错
718,薇娅直播间推荐的质量真的很好
719,厚实挺好的
720,厚实舒服
721,码太大给老娘穿了她很满意就是发货巨慢快递都不送货
722,薇娅直播间手速节69抢的感觉超值
723,柔软舒适加厚保暖裤子长度在脚踝以上能否做长一点
724,加厚保暖质感好
725,裤子很厚实大小合适满意
726,裤子挺好的直播间价格很实惠
727,衣服很厚实而且上身效果很好喜欢
728,码到手穿着挺好看的
729,裤子质量很好有一定厚度但是裤子腰部太宽松很显胯宽
730,这个价格在薇娅直播间买的也算是划算了
731,有点点显胖
732,超喜欢这款裤子可惜买大了
733,质量不错上身也很舒服
734,直播间给老公买的很便宜
735,太大了不适合小个子
736,质量非常好价格也美丽推荐
737,价格合适质量不错
738,质量很不错好评
739,质量很好薇娅卖的服装还是不错的
740,给男朋友反正挺好看的
741,质量不错可以购买相信薇娅
742,好穿舒服薇娅直播间手速节抢的稀饭稀饭
743,好看又便宜
744,商品质量款式和质量都挺好价钱很合适比超市便宜很多遇到活动买比较划算一分钱一分货物流速度也还可以总体来说挺满意
745,价格便宜没想到这么惊喜面料厚实版型好看
746,太长了版型不好
747,有点厚度宽松版不知道会不会掉色掉毛质量看着可以
748,哈哈棒棒哒
749,男款的裤子唯一的缺点就是裤头太大颜色和版型我是喜欢的170买码长度会比较合适些
750,裤子很好看联名款也很有设计感推荐码数也很合适
751,本来对他家这条裤子除了黏毛以外还比较满意才给的好评他家什么售后客服小豆服务绝了让你好评的时候秒回到说好给返现的时候一天半不理人他家不会买了
752,蛮不错的质量蛮好
753,质量很好穿着舒服
754,厚实价格优惠
755,在他家买的第二次衣服了非常不错
756,质量还可以蓝精灵真可爱
757,很厚实适合冬天这个价格也很划算
758,活动优惠
759,买大了想换号但是没货了有合适的联系我
760,手速节抢的很快就到了不错很喜欢快递真的是超快超快很便宜质量还行还没洗不知道退不褪色买给弟弟那个小胖胖的其二太过分是撒自助餐来啦哭唧唧哦哦男女冲冲冲某突然发长妈你不吃饭反推可能吧
761,质量非常好价格实惠非常喜欢
762,裤子很好舒适宽松
763,质量挺好的秒杀到的
764,价格挺便宜的裤子挺厚适合冬天穿就是裤腿稍微有点肥
765,还可以有点偏大
766,质量挺好的性价比高
767,质量不错值得购买
768,手速节抢到的超划算质量也很好
769,不错很厚实
770,超级可爱喜欢
771,版型不好一分钱一分货
772,质量挺好的就是拍大了
773,裤子超级好很喜欢发货也快真不错
774,给儿子买的69元太值了
775,好看舒服
776,很好穿着合适
777,裤子质量很好纯棉的而且是厚的很值得购买
778,裤子质量很好款式也好看不薄不厚刚刚好
779,宝贝物超所值很喜欢下次还会来的
780,非常好物美价廉超值没白等
781,裤子真的很好看料子很好是不加绒的但是比较厚适合秋冬蓝精灵图案很俏皮给裤子点睛
782,给娃囤着很可爱的裤子我很喜欢哈哈哈
783,春秋天的卫衣布料10度左右需要里面套一条秋裤了样子宽松穿上很舒服
784,质量很好孩子喜欢
785,很厚实做工不错
786,质量不错尺码比较大
787,性价比很高
788,质量不错厚实但是尺码感觉没想象中那么大还好能穿
789,还不错的裤子挺厚实的
790,手速节抢到的超值
791,挺好的软软的穿着也还可以
792,摸着厚实很好
793,非常好价格也美丽
794,质量不错上身也很舒服
795,直播间给老公买的很便宜
796,太大了不适合小个子
797,质量非常好价格也美丽推荐
798,价格合适质量不错
799,质量很不错好评
800,质量很好薇娅卖的服装还是不错的
801,给男朋友反正挺好看的
802,质量不错可以购买相信薇娅
803,好穿舒服薇娅直播间手速节抢的稀饭稀饭
804,好看又便宜
805,商品质量款式和质量都挺好价钱很合适比超市便宜很多遇到活动买比较划算一分钱一分货物流速度也还可以总体来说挺满意
806,价格便宜没想到这么惊喜面料厚实版型好看
807,太长了版型不好
808,有点厚度宽松版不知道会不会掉色掉毛质量看着可以
809,哈哈棒棒哒
810,男款的裤子唯一的缺点就是裤头太大颜色和版型我是喜欢的170买码长度会比较合适些
811,裤子很好看联名款也很有设计感推荐码数也很合适
812,本来对他家这条裤子除了黏毛以外还比较满意才给的好评他家什么售后客服小豆服务绝了让你好评的时候秒回到说好给返现的时候一天半不理人他家不会买了
813,蛮不错的质量蛮好
814,质量很好穿着舒服
815,非常漂亮可爱的蓝精灵买了两条一条黑色一条灰色黑色都穿了几天了灰色寄丢了商家又补发的了
816,价格实惠裤子质量不错样式好看
817,不错太卡通了点
818,质量还行吧
819,质量挺好的
820,质量太好了
821,很不错秒杀价很给力
822,裤子超好穿喜欢
823,裤子穿着舒服做工也不错没有多余的线头
824,超赞的卫裤闭眼入
825,薇娅直播间推荐购买包装完好无损裤子布料柔软舒适这几天天冷了得等着春天穿了
826,薇娅推荐质量很好推荐
827,裤子质量很不错挺厚实的就是后面的印花图案粘了好多的毛毛希望能洗的掉吧
828,做工质量都没话说孩子穿着舒适
829,裤子收到了质量还不赖的呢发货好快的呀包裹的也很严实挺好的物流速度也快呢蓝精灵很是可爱的呢
830,蓝精灵在裤腿的位置灰常可爱尺码很准面料舒适
831,很厚实深圳的冬天可以穿的
832,薇娅手速节抢到的69很合适
833,挺厚实的可能是男款吧比较长
834,很厚实价格划算物超所值
835,给儿子买的69元太值了
836,好看舒服
837,很好穿着合适
838,裤子质量很好纯棉的而且是厚的很值得购买
839,裤子质量很好款式也好看不薄不厚刚刚好
840,宝贝物超所值很喜欢下次还会来的
841,非常好物美价廉超值没白等
842,裤子真的很好看料子很好是不加绒的但是比较厚适合秋冬蓝精灵图案很俏皮给裤子点睛
843,给娃囤着很可爱的裤子我很喜欢哈哈哈
844,春秋天的卫衣布料10度左右需要里面套一条秋裤了样子宽松穿上很舒服
845,质量很好孩子喜欢
846,很厚实做工不错
847,质量不错尺码比较大
848,性价比很高
849,质量不错厚实但是尺码感觉没想象中那么大还好能穿
850,还不错的裤子挺厚实的
851,手速节抢到的超值
852,挺好的软软的穿着也还可以
853,摸着厚实很好
854,非常好价格也美丽
855,蓝精灵联名喜欢蓝精灵还可以
856,比较厚对于胖子来的福音意思是穿上去有点臃肿
857,质量很好178130合身
858,不错很划算
859,裤子挺厚实的
860,本来给我老公买的买小了质量挺好手速节抢到的挺不错的就是没注意后退部位有3个蓝精灵哈哈哈毕竟联名款但是我老公内心还是有点拒绝卡通的哈哈哈
861,挺厚实的手速节的时候买的挺值的
862,薇娅直播间入手的很厚实
863,从没想过这么实惠的价格能买到这么好的宝贝下次还来你家
864,质量杆杠棒好看合适穿着舒服
865,虽然没有绒但是很好很好价格还实惠薇娅直播真的杠杠滴
866,买大了但很好看照穿
867,挺好的快递送错地方又给送回来了
868,质量超好可爱的蓝精灵
869,很厚的裤子
870,属于厚实的面料做工不错里面包边
871,好穿百搭质量好
872,宝贝收到了样子虽然很好看但唯独不好的就是不能换尺码所以宝贝们在薇娅直播间买衣服一定要选择合适自己的尺码
873,做工非常好口袋里还放了防潮袋很贴心了
874,纯棉的腿不是太宽的款175高115重除了腰肥腿正好长度正好
875,非常漂亮可爱的蓝精灵买了两条一条黑色一条灰色黑色都穿了几天了灰色寄丢了商家又补发的了
876,价格实惠裤子质量不错样式好看
877,不错太卡通了点
878,质量还行吧
879,质量挺好的
880,质量太好了
881,很不错秒杀价很给力
882,裤子超好穿喜欢
883,裤子穿着舒服做工也不错没有多余的线头
884,超赞的卫裤闭眼入
885,薇娅直播间推荐购买包装完好无损裤子布料柔软舒适这几天天冷了得等着春天穿了
886,薇娅推荐质量很好推荐
887,裤子质量很不错挺厚实的就是后面的印花图案粘了好多的毛毛希望能洗的掉吧
888,做工质量都没话说孩子穿着舒适
889,裤子收到了质量还不赖的呢发货好快的呀包裹的也很严实挺好的物流速度也快呢蓝精灵很是可爱的呢
890,蓝精灵在裤腿的位置灰常可爱尺码很准面料舒适
891,很厚实深圳的冬天可以穿的
892,薇娅手速节抢到的69很合适
893,挺厚实的可能是男款吧比较长
894,很厚实价格划算物超所值
895,好划算而且面料厚实
896,挺好的蓝精灵也很好看
897,还不错显瘦的还挺厚实
898,特别好质量很好
899,具厚实质量没的说刚刚滴
900,大小合适比较厚实不是那种超薄的可以穿到冬天简单大方
901,质量好而且挺厚的最近穿刚好面料挺舒服的
902,包装完好裤子质量和款式都很不错适合秋冬季穿哦物美价廉
903,面料厚实做工精细穿着舒适非常满意
904,真不错这么性价比很高质量也很好最主要的是码够大喜欢要是有加厚款的就更棒了薇娅推荐的还是很好的
905,棉质好性价比高
906,衣服质量很好比较厚实没有多余的线头
907,直播间抢的很优惠
908,薇娅直播室推荐的果断给老公下单大小合适款式休闲舒适很不错
909,非常好薇娅直播间买的物美价廉
910,好看厚实舒服码数偏小
911,质量版型薇娅带货品质性价比
912,挺好的换了尺码很宽松很宽松有点弹力挺满意的
913,还不错挺厚实的
914,蓝精灵的还不错
915,蓝精灵联名喜欢蓝精灵还可以
916,比较厚对于胖子来的福音意思是穿上去有点臃肿
917,质量很好178130合身
918,不错很划算
919,裤子挺厚实的
920,本来给我老公买的买小了质量挺好手速节抢到的挺不错的就是没注意后退部位有3个蓝精灵哈哈哈毕竟联名款但是我老公内心还是有点拒绝卡通的哈哈哈
921,挺厚实的手速节的时候买的挺值的
922,薇娅直播间入手的很厚实
923,从没想过这么实惠的价格能买到这么好的宝贝下次还来你家
924,质量杆杠棒好看合适穿着舒服
925,虽然没有绒但是很好很好价格还实惠薇娅直播真的杠杠滴
926,买大了但很好看照穿
927,挺好的快递送错地方又给送回来了
928,质量超好可爱的蓝精灵
929,很厚的裤子
930,属于厚实的面料做工不错里面包边
931,好穿百搭质量好
932,宝贝收到了样子虽然很好看但唯独不好的就是不能换尺码所以宝贝们在薇娅直播间买衣服一定要选择合适自己的尺码
933,做工非常好口袋里还放了防潮袋很贴心了
934,纯棉的腿不是太宽的款175高115重除了腰肥腿正好长度正好
935,又潮又好看穿着舒适价格实惠
936,裤子质量很好很厚实虽然不是加绒的但是冬天一条也能过冬了物超所值关键是价格还很实惠
937,料子很好也很厚实但是款式设计着实很显腿粗性价比还是不错的
938,挺厚的好看质量也不错
939,本来给自己买的结果一看是个男款
940,非常厚实物美价廉我170穿腰合适但就是短了点
941,刚刚好穿着质量也好版型也好蓝精灵真的爱了
942,很好看很厚实
943,有点花哨有点潮价格实惠划算得很不错不错
944,买给姐姐穿的裤子姐姐反馈说非常好希望还能蹲到直播间秒杀价
945,裤子今天收到料子摸着挺舒服的现在天气正好穿
946,从来没在薇娅直播间买过服饰第一次买质量无敌超级好以后服饰也会入手不可收拾
947,颜值高蓝精灵很可爱特别喜欢微娅直播间买的很划算强力推荐
948,很厚很不错
949,还可以吧哈哈哈
950,挺厚面料的裤子超值
951,真的很不错
952,特别好穿
953,便宜又好
954,质量非常好
955,好划算而且面料厚实
956,挺好的蓝精灵也很好看
957,还不错显瘦的还挺厚实
958,特别好质量很好
959,具厚实质量没的说刚刚滴
960,大小合适比较厚实不是那种超薄的可以穿到冬天简单大方
961,质量好而且挺厚的最近穿刚好面料挺舒服的
962,包装完好裤子质量和款式都很不错适合秋冬季穿哦物美价廉
963,面料厚实做工精细穿着舒适非常满意
964,真不错这么性价比很高质量也很好最主要的是码够大喜欢要是有加厚款的就更棒了薇娅推荐的还是很好的
965,棉质好性价比高
966,衣服质量很好比较厚实没有多余的线头
967,直播间抢的很优惠
968,薇娅直播室推荐的果断给老公下单大小合适款式休闲舒适很不错
969,非常好薇娅直播间买的物美价廉
970,好看厚实舒服码数偏小
971,质量版型薇娅带货品质性价比
972,挺好的换了尺码很宽松很宽松有点弹力挺满意的
973,还不错挺厚实的
974,蓝精灵的还不错
975,好划算而且面料厚实
976,挺好的蓝精灵也很好看
977,还不错显瘦的还挺厚实
978,特别好质量很好
979,具厚实质量没的说刚刚滴
980,大小合适比较厚实不是那种超薄的可以穿到冬天简单大方
981,质量好而且挺厚的最近穿刚好面料挺舒服的
982,包装完好裤子质量和款式都很不错适合秋冬季穿哦物美价廉
983,面料厚实做工精细穿着舒适非常满意
984,真不错这么性价比很高质量也很好最主要的是码够大喜欢要是有加厚款的就更棒了薇娅推荐的还是很好的
985,棉质好性价比高
986,衣服质量很好比较厚实没有多余的线头
987,直播间抢的很优惠
988,薇娅直播室推荐的果断给老公下单大小合适款式休闲舒适很不错
989,非常好薇娅直播间买的物美价廉
990,好看厚实舒服码数偏小
991,质量版型薇娅带货品质性价比
992,挺好的换了尺码很宽松很宽松有点弹力挺满意的
993,还不错挺厚实的
994,蓝精灵的还不错
995,又潮又好看穿着舒适价格实惠
996,裤子质量很好很厚实虽然不是加绒的但是冬天一条也能过冬了物超所值关键是价格还很实惠
997,料子很好也很厚实但是款式设计着实很显腿粗性价比还是不错的
998,挺厚的好看质量也不错
999,本来给自己买的结果一看是个男款
1000,非常厚实物美价廉我170穿腰合适但就是短了点
1001,刚刚好穿着质量也好版型也好蓝精灵真的爱了
1002,很好看很厚实
1003,有点花哨有点潮价格实惠划算得很不错不错
1004,买给姐姐穿的裤子姐姐反馈说非常好希望还能蹲到直播间秒杀价
1005,裤子今天收到料子摸着挺舒服的现在天气正好穿
1006,从来没在薇娅直播间买过服饰第一次买质量无敌超级好以后服饰也会入手不可收拾
1007,颜值高蓝精灵很可爱特别喜欢微娅直播间买的很划算强力推荐
1008,很厚很不错
1009,还可以吧哈哈哈
1010,挺厚面料的裤子超值
1011,真的很不错
1012,特别好穿
1013,便宜又好
1014,质量非常好
1015,挺好的就是黑色容易粘毛吸土
1016,质量确实好就是有点短了
1017,膝盖鼓包
1018,有点显胖
1019,秋天正好不冷不热
1020,买大了一码但质量挺好的
1021,太大了竟然还没有运费险难受所以干脆不退了
1022,175160斤应该就够了听推荐买的2有点大
1023,不给换货只能退我好不容易抢的还不能换闹着玩呢
1024,儿子说一般般
1025,裤腿有些短
1026,裤子很好就是拿快递收了5元快递费无语
1027,薇娅直播间买的买完就换图片了呵呵了清库存的吗
1028,其实买大了一码但是懒得换了
1029,性价比高就是拍大了一码联系客服不肯换小一码只好穿大裤子了
1030,尺码偏小
1031,买的有点大了感觉要买小一号的
1032,180个穿短没运费险留着凑合着穿吧
1033,裤子太短了
1034,买小了只退不换算了留着穿吧
1035,挺好的就是黑色容易粘毛吸土
1036,质量确实好就是有点短了
1037,膝盖鼓包
1038,有点显胖
1039,秋天正好不冷不热
1040,买大了一码但质量挺好的
1041,太大了竟然还没有运费险难受所以干脆不退了
1042,175160斤应该就够了听推荐买的2有点大
1043,不给换货只能退我好不容易抢的还不能换闹着玩呢
1044,儿子说一般般
1045,裤腿有些短
1046,裤子很好就是拿快递收了5元快递费无语
1047,薇娅直播间买的买完就换图片了呵呵了清库存的吗
1048,其实买大了一码但是懒得换了
1049,性价比高就是拍大了一码联系客服不肯换小一码只好穿大裤子了
1050,尺码偏小
1051,买的有点大了感觉要买小一号的
1052,180个穿短没运费险留着凑合着穿吧
1053,裤子太短了
1054,买小了只退不换算了留着穿吧
1055,166110女生穿有点大
1056,这个价格超值了
1057,看着不错还没有穿
1058,看着不错还没有穿
1059,还可以值这个价
1060,实在是太肥了
1061,稍微有点短
1062,买的码大了手速节买的
1063,薇娅
1064,物美价廉面料厚实家居刚刚好不错不错
1065,差评是给薇娅直播间售后服务
1066,好看的很
1067,很合身
1068,衣服是10月13号手速节秒杀抢到的不是预售是付款就发货的到16号还不发货然后说是质量问题我说质量问题为什么要直播间上架卖家说是发到最后才发现质量不过关并且没有通知买家只是拖着不发货一问就是尽快发后来说26号发然后找到薇娅直播间的客服客服说一两天专员回复接着就没有回复了三天再问就说没回复问卖家卖家说和直播间沟通了直播间客服就是说没有回复两边互相推诿在无数次的沟通以后卖家仓促发货果不其然到手的货就是有问题卖家说只退货不换货一边说了重新做的一边又说没有库存了不知道哪一句是真是假很失望质量不好态度不好服务不好
1069,自己看吧
1070,69元买不了吃亏买不了上当活动给力
1071,稍小了一码孩子光腿穿还是可以的
1072,很厚实这个价格很划算蓝精灵也很可爱
1073,发货特别快面料特别舒服透气性伤买了2条客服态度非常好
1074,薇娅手速节买的只想说买少了
1075,服务态度好
1076,166110女生穿有点大
1077,这个价格超值了
1078,看着不错还没有穿
1079,看着不错还没有穿
1080,还可以值这个价
1081,实在是太肥了
1082,稍微有点短
1083,买的码大了手速节买的
1084,薇娅
1085,物美价廉面料厚实家居刚刚好不错不错
1086,差评是给薇娅直播间售后服务
1087,好看的很
1088,很合身
1089,衣服是10月13号手速节秒杀抢到的不是预售是付款就发货的到16号还不发货然后说是质量问题我说质量问题为什么要直播间上架卖家说是发到最后才发现质量不过关并且没有通知买家只是拖着不发货一问就是尽快发后来说26号发然后找到薇娅直播间的客服客服说一两天专员回复接着就没有回复了三天再问就说没回复问卖家卖家说和直播间沟通了直播间客服就是说没有回复两边互相推诿在无数次的沟通以后卖家仓促发货果不其然到手的货就是有问题卖家说只退货不换货一边说了重新做的一边又说没有库存了不知道哪一句是真是假很失望质量不好态度不好服务不好
1090,自己看吧
1091,69元买不了吃亏买不了上当活动给力
1092,稍小了一码孩子光腿穿还是可以的
1093,很厚实这个价格很划算蓝精灵也很可爱
1094,发货特别快面料特别舒服透气性伤买了2条客服态度非常好
1095,薇娅手速节买的只想说买少了
1096,服务态度好
1097,感谢薇娅手速节
1098,直播间入手非常好很显瘦而且质量很好
1099,看着不错厚实
1100,还没有穿期待效果图吧
1101,感觉好大
1102,很好男朋友很喜欢细节可可爱爱客服态度也不错
1103,后小腿上有个蓝精灵的图案发货快递也挺快的性价比很高大家放心购买单层但不薄其实黑色的感觉会更好看一点
1104,追评语性价比很高大家放心购买
1105,怎么说呢不像逾期那样不要踩雷慎重考虑
1106,质量可以薇娅直播间抢到69只能抢到码身高158体重100太大了太长了穿起来松垮垮的换不了就这样吧建议不要在薇娅直播间抢售后态度很一般裤子还是在线下买吧
1107,裤子真不错
1108,直播间推荐150斤结果小了一问卖家没有蓝精灵款了换不了只好勉强留下了
1109,挺好的合身
1110,比较厚实质量不错
1111,物流速度真的是没话说就是一个字快商品从外包装来看非常高档真是一分钱一分货贵有贵的道理物流速度真的是没话说就是一个字快商品从外包装来看非常高档真是一分钱一分货贵有贵的道理物流速度真的是没话说就是一个字快商品从外包装来看非常高档真是一分钱一分货贵有贵的道理
1112,薇娅直播间购买肯定绝对值得购买肯定绝对值得购买
1113,薇娅直播间买的可以可以可以可以可以可以
1114,衣服很赞很有质感码数也合适给老公买的他比较白喜欢穿浅色的舒适度高物流也给力
1115,裤子收到质量超好一起买了两条薇娅直播间手速买的超赞谢谢薇娅
1116,质量真的很好值卖100多都觉得值手感质量版型都好
1117,宝贝收到了卖家发货很快物流也非常给力客服服务态度极好很有耐心给人一种亲切感好喜欢还有包装精美高端大气上档次看得出来商家很用心宝贝真心不错与图片相符没有任何差异真的是物超所值物美价廉啊质量好下次还会再关顾快递很给力好评发货快性价比高给满分好评我买东西习惯默默拍下没有太大的问题是不会去询问客服当然如果产品有问题我是不会发表这条言论的在此希望店主越做越好回头客多多很不错的购物体验对比好多家最后选择了这家果然很安心客服也很负责很耐心的给了推荐即时回答问题很赞关键是东东很满意值得推荐还在犹豫的朋友们可以下手了
1118,感谢薇娅手速节
1119,直播间入手非常好很显瘦而且质量很好
1120,看着不错厚实
1121,还没有穿期待效果图吧
1122,感觉好大
1123,很好男朋友很喜欢细节可可爱爱客服态度也不错
1124,后小腿上有个蓝精灵的图案发货快递也挺快的性价比很高大家放心购买单层但不薄其实黑色的感觉会更好看一点
1125,追评语性价比很高大家放心购买
1126,怎么说呢不像逾期那样不要踩雷慎重考虑
1127,质量可以薇娅直播间抢到69只能抢到码身高158体重100太大了太长了穿起来松垮垮的换不了就这样吧建议不要在薇娅直播间抢售后态度很一般裤子还是在线下买吧
1128,裤子真不错
1129,直播间推荐150斤结果小了一问卖家没有蓝精灵款了换不了只好勉强留下了
1130,挺好的合身
1131,比较厚实质量不错
1132,物流速度真的是没话说就是一个字快商品从外包装来看非常高档真是一分钱一分货贵有贵的道理物流速度真的是没话说就是一个字快商品从外包装来看非常高档真是一分钱一分货贵有贵的道理物流速度真的是没话说就是一个字快商品从外包装来看非常高档真是一分钱一分货贵有贵的道理
1133,薇娅直播间购买肯定绝对值得购买肯定绝对值得购买
1134,薇娅直播间买的可以可以可以可以可以可以
1135,衣服很赞很有质感码数也合适给老公买的他比较白喜欢穿浅色的舒适度高物流也给力
1136,裤子收到质量超好一起买了两条薇娅直播间手速买的超赞谢谢薇娅
1137,质量真的很好值卖100多都觉得值手感质量版型都好
1138,宝贝收到了卖家发货很快物流也非常给力客服服务态度极好很有耐心给人一种亲切感好喜欢还有包装精美高端大气上档次看得出来商家很用心宝贝真心不错与图片相符没有任何差异真的是物超所值物美价廉啊质量好下次还会再关顾快递很给力好评发货快性价比高给满分好评我买东西习惯默默拍下没有太大的问题是不会去询问客服当然如果产品有问题我是不会发表这条言论的在此希望店主越做越好回头客多多很不错的购物体验对比好多家最后选择了这家果然很安心客服也很负责很耐心的给了推荐即时回答问题很赞关键是东东很满意值得推荐还在犹豫的朋友们可以下手了
1139,特别好看质量也很好薇娅直播间买的很惊喜质量这么好价格超值同事都说很好喜欢的姐妹们闭眼入
1140,衣服颜色质量做工都很好版型非常不错很修身款式大方时尚面料柔软舒服穿上美美的非常满意的一次购物值得推荐谢谢老板下次有自己喜欢的一定会回购的
1141,质量很好
1142,裤子超级划算很厚面料很舒服版型很好看价格实惠非常满意赞
1143,发货速度很快东西包装的很好价格优惠我很满意还会回购
1144,质量很好
1145,性价比高
